Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
73196,78.002.244-2,MOREMAR,SPA,2025-07-24,,
73197,77.544.668-4,MUEBLES,JP,SPA,2025-07-24,
73198,76.981.092-7,PROCOMIT,SPA,2025-07-24,,
73199,76.438.096-7,DIMAN,SPA,2025-07-24,,
AVENDAÑO,Y,DONOSO,,,,
73200,77.530.765-K,PRODUCTORA,DE,2025-07-24,,
73201,78.002.294-9,BG,SPA,2025-07-24,,
73202,76.823.521-K,2025-07-24,,,,
SERVICIOS,DE,INGENIERIA,,,,
73203,76.981.577-5,2025-07-24,,,,
73204,77.531.996-8,BAYNET,SOLUTIONS,SPA,2025-07-24,
73205,78.002.519-0,AUTO,FRESH,BYG,SPA,2025-07-24
